,id,carat,depth,table,x,y,z,price,cut_score,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
26695,26695,0.5,63.4,62.0,5.0,4.95,3.15,6.978,3,0,0,0,0,1,0,0,1,0,0,0,0,0
26696,26696,0.7,62.4,56.0,5.66,5.68,3.54,7.782,5,0,0,0,0,1,0,0,0,0,1,0,0,0
26697,26697,0.52,60.3,56.0,5.27,5.24,3.17,7.497,5,0,0,0,0,0,0,0,0,0,0,1,0,0
26698,26698,1.04,61.9,54.0,6.51,6.57,4.05,8.505,5,0,0,0,0,1,0,0,1,0,0,0,0,0
26699,26699,1.09,60.6,57.0,6.62,6.64,4.02,9.039,5,0,1,0,0,0,0,0,0,0,1,0,0,0
26700,26700,0.5,62.3,58.0,5.06,5.08,3.16,7.05,3,0,0,1,0,0,0,0,1,0,0,0,0,0
26701,26701,2.12,62.3,61.0,8.21,8.16,5.1,9.404,4,0,0,0,0,0,1,0,0,1,0,0,0,0
26702,26702,0.36,62.2,59.0,4.53,4.57,2.83,6.378,4,1,0,0,0,0,0,0,1,0,0,0,0,0
26703,26703,0.43,61.5,56.0,4.87,4.89,3.0,7.019,5,0,0,1,0,0,0,0,0,0,0,0,1,0
26704,26704,0.31,61.5,56.0,4.35,4.37,2.68,6.438,5,0,0,0,1,0,0,0,0,0,0,0,0,1
26705,26705,1.01,63.7,56.0,6.29,6.34,4.02,8.747,3,0,1,0,0,0,0,0,0,0,0,1,0,0
26706,26706,0.35,62.3,56.0,4.56,4.53,2.83,6.669,5,1,0,0,0,0,0,0,1,0,0,0,0,0
26707,26707,0.59,61.7,56.0,5.35,5.45,3.33,7.398,5,1,0,0,0,0,0,0,1,0,0,0,0,0
26708,26708,0.36,61.0,57.0,4.59,4.63,2.81,6.375,5,0,0,0,1,0,0,0,0,0,0,1,0,0
26709,26709,0.82,62.3,56.0,6.02,5.96,3.73,7.961,5,0,1,0,0,0,0,0,0,1,0,0,0,0
26710,26710,1.59,62.2,58.0,7.49,7.45,4.64,8.871,4,0,1,0,0,0,0,0,0,1,0,0,0,0
26711,26711,0.32,62.1,55.0,4.4,4.36,2.72,6.802,5,1,0,0,0,0,0,0,0,0,0,1,0,0
26712,26712,0.7,62.9,61.0,5.65,5.57,3.53,8.063,4,1,0,0,0,0,0,0,0,0,1,0,0,0
26713,26713,0.35,61.2,55.0,4.62,4.59,2.82,6.996,5,0,0,1,0,0,0,0,0,0,0,0,0,1
26714,26714,1.03,62.0,55.0,6.46,6.5,4.02,8.596,5,1,0,0,0,0,0,0,1,0,0,0,0,0
26715,26715,0.54,59.6,59.0,5.34,5.3,3.17,7.361,5,0,0,1,0,0,0,0,1,0,0,0,0,0
26716,26716,1.71,61.3,54.0,7.69,7.74,4.73,9.753,3,0,0,1,0,0,0,0,0,0,1,0,0,0
26717,26717,0.47,58.7,60.0,5.13,5.09,3.0,6.977,4,1,0,0,0,0,0,0,0,1,0,0,0,0
26718,26718,0.33,63.5,54.0,4.42,4.37,2.79,6.542,3,0,1,0,0,0,0,0,0,0,0,0,0,1
26719,26719,0.42,59.9,61.0,4.88,4.84,2.91,7.006,4,0,1,0,0,0,0,0,0,0,1,0,0,0
26720,26720,1.01,62.2,59.0,6.38,6.42,3.98,8.393,4,0,1,0,0,0,0,0,0,1,0,0,0,0
26721,26721,2.01,62.9,58.0,7.89,8.01,5.0,9.681,2,0,1,0,0,0,0,0,0,1,0,0,0,0
26722,26722,0.31,62.7,57.0,4.31,4.33,2.71,6.561,5,0,0,1,0,0,0,0,0,0,0,0,0,1
26723,26723,1.57,60.5,57.0,7.53,7.57,4.57,9.773,5,1,0,0,0,0,0,0,0,0,0,1,0,0
26724,26724,2.12,62.9,55.0,8.17,8.14,5.13,9.45,5,0,0,0,0,0,0,0,0,1,0,0,0,0
26725,26725,0.51,62.2,57.0,5.12,5.17,3.2,7.642,5,0,1,0,0,0,0,0,0,0,0,0,0,1
26726,26726,0.54,61.1,59.0,5.22,5.26,3.2,7.47,4,0,0,1,0,0,0,0,0,0,1,0,0,0
26727,26727,0.32,62.1,55.0,4.35,4.38,2.71,6.593,5,0,0,1,0,0,0,0,0,0,0,0,0,1
26728,26728,0.32,61.8,55.0,4.39,4.41,2.72,6.172,5,0,0,0,1,0,0,0,1,0,0,0,0,0
26729,26729,0.46,61.8,56.0,4.93,4.97,3.06,7.163,5,0,0,0,0,0,0,0,0,0,0,1,0,0
26730,26730,0.33,59.7,59.0,4.48,4.53,2.69,6.692,3,0,0,1,0,0,0,0,0,0,0,0,0,1
26731,26731,0.97,58.8,58.0,6.44,6.41,3.78,8.116,4,0,0,0,1,0,0,0,0,1,0,0,0,0
26732,26732,0.39,61.6,55.0,4.71,4.74,2.91,6.896,5,0,1,0,0,0,0,0,0,0,0,0,0,1
26733,26733,0.3,62.9,58.0,4.24,4.22,2.66,6.738,4,1,0,0,0,0,0,0,0,0,0,1,0,0
26734,26734,1.52,60.4,59.0,7.38,7.48,4.49,9.678,4,0,0,1,0,0,0,0,0,0,0,0,1,0
26735,26735,0.41,58.6,61.0,4.83,4.87,2.84,6.915,3,0,1,0,0,0,0,0,0,0,1,0,0,0
26736,26736,0.4,60.4,59.0,4.81,4.76,2.89,7.026,4,1,0,0,0,0,0,0,0,0,1,0,0,0
26737,26737,1.0,68.2,60.0,6.02,5.94,4.08,8.251,1,0,0,1,0,0,0,0,1,0,0,0,0,0
26738,26738,0.7,64.0,53.0,5.57,5.61,3.58,7.715,3,0,0,0,0,0,0,0,1,0,0,0,0,0
26739,26739,0.35,60.8,56.0,4.61,4.63,2.81,6.836,5,0,0,0,1,0,0,1,0,0,0,0,0,0
26740,26740,0.23,62.3,58.0,3.88,3.99,2.45,6.273,3,1,0,0,0,0,0,0,0,0,0,0,1,0
26741,26741,0.4,63.6,57.0,4.7,4.67,2.98,6.829,2,0,0,0,0,0,0,0,1,0,0,0,0,0
26742,26742,1.04,62.2,56.6,6.43,6.49,4.02,8.741,5,0,0,0,1,0,0,0,0,0,1,0,0,0
26743,26743,0.3,61.4,56.0,4.33,4.36,2.67,6.439,5,0,0,0,1,0,0,0,0,0,0,1,0,0
26744,26744,1.53,59.9,58.0,7.54,7.41,4.48,9.076,4,0,0,0,0,0,0,0,0,1,0,0,0,0
26745,26745,0.72,62.0,55.0,5.72,5.76,3.56,8.117,5,0,0,1,0,0,0,0,0,0,0,0,0,1
26746,26746,1.5,69.3,61.0,6.99,6.81,4.78,8.063,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26747,26747,0.38,61.9,58.0,4.62,4.66,2.87,7.144,4,1,0,0,0,0,0,0,0,0,0,0,1,0
26748,26748,1.52,62.6,59.0,7.27,7.36,4.58,9.362,4,0,1,0,0,0,0,0,1,0,0,0,0,0
26749,26749,0.43,61.7,55.0,4.86,4.87,3.0,7.263,5,1,0,0,0,0,0,0,0,0,0,0,0,1
26750,26750,1.0,60.9,61.0,6.38,6.42,3.9,8.567,2,0,0,0,1,0,0,0,0,0,0,1,0,0
26751,26751,0.31,62.2,55.0,4.35,4.37,2.71,6.818,5,0,1,0,0,0,0,1,0,0,0,0,0,0
26752,26752,0.58,61.9,60.0,5.32,5.35,3.3,7.502,5,0,1,0,0,0,0,0,0,0,0,1,0,0
26753,26753,1.2,62.7,55.0,6.76,6.73,4.23,8.781,5,0,0,0,1,0,0,0,1,0,0,0,0,0
26754,26754,0.8,62.5,56.0,5.94,5.99,3.73,8.028,5,0,1,0,0,0,0,0,0,1,0,0,0,0
26755,26755,0.7,61.5,57.0,5.69,5.73,3.51,8.165,5,0,0,0,1,0,0,0,0,0,0,0,1,0
26756,26756,0.52,61.8,56.0,5.15,5.18,3.19,6.98,5,0,0,0,0,1,0,0,1,0,0,0,0,0
26757,26757,0.4,63.4,57.0,4.64,4.66,2.95,7.06,3,1,0,0,0,0,0,0,0,0,0,0,1,0
26758,26758,0.51,61.1,56.0,5.18,5.16,3.16,7.215,5,0,0,0,0,0,0,0,0,1,0,0,0,0
26759,26759,1.01,61.1,58.0,6.43,6.47,3.94,9.112,3,0,1,0,0,0,0,0,0,0,0,0,0,1
26760,26760,1.53,62.9,59.0,7.31,7.34,4.61,8.912,3,0,0,0,0,0,1,0,0,0,0,1,0,0
26761,26761,1.37,58.3,60.0,7.35,7.3,4.27,9.251,4,0,0,1,0,0,0,0,0,0,1,0,0,0
26762,26762,0.3,60.8,58.0,4.33,4.38,2.65,6.38,5,0,0,0,1,0,0,0,0,0,0,0,0,1
26763,26763,0.56,61.7,56.0,5.33,5.3,3.28,7.609,5,0,1,0,0,0,0,0,0,0,1,0,0,0
26764,26764,0.54,62.3,56.0,5.2,5.17,3.23,7.488,5,0,1,0,0,0,0,0,0,0,0,1,0,0
26765,26765,0.36,62.2,59.0,4.57,4.53,2.83,6.628,4,1,0,0,0,0,0,0,1,0,0,0,0,0
26766,26766,0.62,60.9,59.0,5.52,5.48,3.35,7.518,4,0,0,1,0,0,0,0,0,0,0,1,0,0
26767,26767,1.52,61.8,56.0,7.4,7.45,4.59,9.581,5,0,0,1,0,0,0,0,0,0,1,0,0,0
26768,26768,1.05,65.8,59.0,6.41,6.27,4.18,7.933,1,0,0,0,0,0,1,0,0,1,0,0,0,0
26769,26769,0.65,62.4,54.0,5.55,5.57,3.47,7.686,5,0,0,0,1,0,0,0,0,0,0,0,1,0
26770,26770,0.32,62.7,54.0,4.35,4.39,2.74,6.378,5,0,0,0,0,0,0,0,1,0,0,0,0,0
26771,26771,0.56,63.0,59.0,5.24,5.27,3.31,7.472,2,0,1,0,0,0,0,0,0,0,1,0,0,0
26772,26772,0.73,61.9,55.0,5.79,5.76,3.58,7.979,5,0,0,0,1,0,0,0,0,0,1,0,0,0
26773,26773,0.71,61.8,54.0,5.77,5.72,3.56,7.877,5,0,0,0,0,1,0,0,0,0,1,0,0,0
26774,26774,0.33,62.3,55.0,4.43,4.46,2.77,6.766,5,0,0,1,0,0,0,0,0,0,0,0,1,0
26775,26775,2.01,63.5,60.0,7.98,7.89,5.04,9.618,3,0,0,1,0,0,0,0,1,0,0,0,0,0
26776,26776,0.3,57.9,61.0,4.4,4.42,2.56,6.292,2,0,0,1,0,0,0,0,0,0,0,0,0,1
26777,26777,0.52,61.0,61.0,5.22,5.17,3.17,7.258,2,0,1,0,0,0,0,0,0,0,1,0,0,0
26778,26778,0.31,61.8,59.0,4.31,4.33,2.67,6.011,4,0,0,0,0,0,1,0,0,0,1,0,0,0
26779,26779,0.52,62.5,56.0,5.08,5.12,3.19,7.162,5,0,0,0,0,0,0,0,0,1,0,0,0,0
26780,26780,0.53,61.5,57.0,5.22,5.25,3.22,7.564,5,1,0,0,0,0,0,0,0,0,1,0,0,0
26781,26781,0.75,60.8,57.0,5.9,5.87,3.58,7.818,4,0,0,0,1,0,0,0,0,0,0,1,0,0
26782,26782,0.34,60.8,59.0,4.53,4.48,2.74,6.64,4,0,0,0,1,0,0,0,0,0,1,0,0,0
26783,26783,0.4,62.0,55.0,4.71,4.77,2.94,6.438,5,0,0,0,0,0,0,0,0,1,0,0,0,0
26784,26784,0.34,62.2,55.0,4.48,4.49,2.79,6.531,5,0,0,0,1,0,0,0,0,0,0,0,0,1
26785,26785,0.34,62.4,56.0,4.49,4.45,2.79,6.378,5,0,0,0,0,1,0,0,1,0,0,0,0,0
26786,26786,0.36,61.6,55.0,4.57,4.59,2.82,6.979,5,0,0,1,0,0,0,1,0,0,0,0,0,0
26787,26787,0.52,61.4,58.0,5.19,5.16,3.18,7.45,4,0,0,0,0,0,0,0,1,0,0,0,0,0
26788,26788,0.32,61.8,55.0,4.42,4.45,2.74,6.702,5,0,0,0,1,0,0,1,0,0,0,0,0,0
26789,26789,1.0,62.7,54.0,6.26,6.31,3.94,8.427,2,0,0,0,1,0,0,0,0,0,0,1,0,0
26790,26790,1.01,63.9,56.0,6.29,6.38,4.05,8.3,3,0,0,0,1,0,0,0,0,1,0,0,0,0
26791,26791,0.32,62.2,54.0,4.41,4.43,2.75,6.672,5,0,0,0,0,0,0,0,0,0,1,0,0,0
26792,26792,1.52,62.7,58.0,7.38,7.29,4.6,9.495,4,0,0,1,0,0,0,0,0,0,0,1,0,0
26793,26793,0.31,61.5,58.0,4.34,4.31,2.66,6.81,4,0,0,1,0,0,0,0,0,0,0,0,0,1
26794,26794,0.91,65.7,60.0,6.03,5.99,3.95,7.924,1,0,0,0,1,0,0,0,0,1,0,0,0,0
26795,26795,0.41,63.2,57.0,4.77,4.73,3.0,6.853,3,0,0,0,0,0,0,0,1,0,0,0,0,0
26796,26796,0.45,66.8,59.0,4.79,4.63,3.16,6.677,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26797,26797,0.3,62.5,58.0,4.27,4.34,2.69,6.265,4,0,0,0,1,0,0,0,0,0,1,0,0,0
26798,26798,0.3,61.7,57.0,4.34,4.31,2.67,6.778,5,0,0,1,0,0,0,0,0,0,0,0,1,0
26799,26799,1.04,60.5,57.0,6.56,6.62,3.99,8.847,5,0,0,1,0,0,0,0,0,0,0,1,0,0
26800,26800,0.55,61.7,55.0,5.25,5.26,3.24,7.544,5,0,0,0,0,0,0,0,0,0,1,0,0,0
26801,26801,0.61,61.4,56.0,5.46,5.48,3.36,7.552,5,0,0,0,0,0,0,0,1,0,0,0,0,0
26802,26802,0.31,62.2,56.0,4.39,4.36,2.72,6.619,5,0,1,0,0,0,0,0,0,0,0,1,0,0
26803,26803,0.7,63.2,57.0,5.63,5.66,3.57,7.599,3,0,0,0,0,0,1,0,0,0,0,1,0,0
26804,26804,0.32,61.5,59.0,4.42,4.4,2.71,6.579,4,0,0,1,0,0,0,0,0,0,0,1,0,0
26805,26805,0.97,61.7,56.0,6.37,6.32,3.92,8.265,5,0,1,0,0,0,0,0,1,0,0,0,0,0
26806,26806,0.4,59.9,60.0,4.74,4.78,2.85,6.501,4,0,0,0,0,0,0,0,0,1,0,0,0,0
26807,26807,1.21,62.7,57.0,6.74,6.81,4.25,8.574,3,0,1,0,0,0,0,0,0,1,0,0,0,0
26808,26808,1.19,65.1,59.0,6.62,6.55,4.29,7.97,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26809,26809,1.83,62.9,55.0,7.9,7.78,4.93,9.383,4,0,0,0,0,1,0,0,1,0,0,0,0,0
26810,26810,1.07,61.8,55.0,6.54,6.59,4.06,8.66,5,0,0,0,0,0,0,0,1,0,0,0,0,0
26811,26811,0.52,63.0,58.0,5.12,5.1,3.22,7.39,4,0,0,0,0,1,0,0,0,0,0,0,1,0
26812,26812,0.77,62.1,57.0,5.88,5.84,3.64,8.128,5,0,1,0,0,0,0,0,0,0,1,0,0,0
26813,26813,0.24,60.4,62.0,3.99,4.02,2.42,6.184,3,1,0,0,0,0,0,0,0,0,0,0,1,0
26814,26814,0.39,62.1,53.0,4.69,4.72,2.92,6.578,5,1,0,0,0,0,0,0,1,0,0,0,0,0
26815,26815,2.11,59.1,59.0,8.33,8.4,4.94,9.665,4,0,0,1,0,0,0,0,0,1,0,0,0,0
26816,26816,0.7,62.5,61.0,5.72,5.57,3.55,7.86,4,1,0,0,0,0,0,0,1,0,0,0,0,0
26817,26817,1.55,61.8,54.0,7.44,7.48,4.61,9.644,5,0,1,0,0,0,0,0,0,0,0,1,0,0
26818,26818,0.7,60.7,59.0,5.68,5.66,3.44,7.789,4,0,0,0,1,0,0,0,0,0,0,1,0,0
26819,26819,0.23,61.3,59.0,3.91,3.99,2.42,6.273,3,0,0,0,0,0,0,0,0,0,0,0,0,1
26820,26820,1.01,64.5,59.0,6.27,6.19,4.02,8.763,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26821,26821,1.65,58.7,56.0,7.76,7.73,4.55,9.043,5,1,0,0,0,0,0,0,0,1,0,0,0,0
26822,26822,1.2,63.3,58.0,6.66,6.74,4.24,8.936,2,0,0,1,0,0,0,0,0,0,0,1,0,0
26823,26823,0.4,61.8,54.5,4.74,4.77,2.94,6.639,5,0,0,0,1,0,0,0,0,0,0,1,0,0
26824,26824,0.33,61.1,56.0,4.44,4.46,2.72,6.862,5,0,0,0,0,0,0,0,0,0,0,0,0,1
26825,26825,1.21,60.9,60.0,6.87,6.9,4.19,8.569,3,0,0,0,0,0,1,0,0,0,1,0,0,0
26826,26826,0.26,60.8,61.0,4.12,4.13,2.51,6.335,3,1,0,0,0,0,0,0,0,0,0,0,0,1
26827,26827,0.7,61.7,56.0,5.74,5.71,3.53,7.999,5,1,0,0,0,0,0,0,0,0,0,1,0,0
26828,26828,0.7,59.8,64.0,5.75,5.69,3.42,7.64,2,1,0,0,0,0,0,0,1,0,0,0,0,0
26829,26829,1.35,60.0,57.0,7.19,7.15,4.3,8.643,5,0,0,0,1,0,0,0,0,1,0,0,0,0
26830,26830,0.55,60.9,57.0,5.24,5.3,3.21,7.003,5,0,0,0,0,0,1,0,1,0,0,0,0,0
26831,26831,1.13,62.0,57.0,6.61,6.69,4.12,8.707,5,0,0,0,1,0,0,0,0,0,0,1,0,0
26832,26832,0.31,60.7,60.0,4.33,4.37,2.64,6.011,3,0,0,0,0,1,0,0,1,0,0,0,0,0
26833,26833,0.31,62.7,59.0,4.34,4.3,2.71,6.687,4,0,1,0,0,0,0,0,0,0,0,1,0,0
26834,26834,1.64,61.8,59.0,7.55,7.51,4.65,9.465,4,1,0,0,0,0,0,0,1,0,0,0,0,0
26835,26835,0.31,61.9,56.0,4.33,4.35,2.68,6.77,5,0,0,1,0,0,0,1,0,0,0,0,0,0
26836,26836,2.0,62.3,57.0,8.12,8.05,5.03,9.262,4,0,0,0,0,1,0,0,0,1,0,0,0,0
26837,26837,0.5,59.3,56.0,5.25,5.3,3.13,7.682,3,1,0,0,0,0,0,0,0,0,0,0,0,1
26838,26838,0.32,61.5,55.0,4.4,4.44,2.72,6.492,5,0,1,0,0,0,0,0,0,0,0,1,0,0
26839,26839,2.27,61.1,60.0,8.46,8.42,5.16,9.817,5,0,0,1,0,0,0,0,1,0,0,0,0,0
26840,26840,1.14,59.9,57.0,6.78,6.81,4.07,8.528,3,0,0,0,1,0,0,0,0,0,0,1,0,0
26841,26841,0.52,61.6,56.0,5.15,5.18,3.18,7.487,5,0,0,1,0,0,0,0,0,0,0,0,0,1
26842,26842,0.28,62.4,56.0,4.2,4.23,2.63,6.061,3,0,0,0,1,0,0,0,0,0,1,0,0,0
26843,26843,1.59,62.4,55.0,7.45,7.48,4.66,9.009,5,0,0,0,0,0,1,0,1,0,0,0,0,0
26844,26844,0.7,59.1,62.0,5.82,5.86,3.44,7.965,2,0,1,0,0,0,0,0,0,0,1,0,0,0
26845,26845,1.52,62.4,58.0,7.37,7.3,4.58,9.475,4,0,0,1,0,0,0,0,0,0,1,0,0,0
26846,26846,0.38,61.8,54.7,4.66,4.68,2.89,6.829,5,1,0,0,0,0,0,0,0,0,1,0,0,0
26847,26847,1.31,61.4,59.0,6.96,7.01,4.29,8.911,3,0,0,0,1,0,0,0,0,0,0,1,0,0
26848,26848,0.3,62.6,56.0,4.29,4.31,2.69,6.365,3,0,0,1,0,0,0,0,0,0,1,0,0,0
26849,26849,2.04,59.8,59.0,8.3,8.23,4.94,9.589,4,0,0,0,0,1,0,0,0,1,0,0,0,0
26850,26850,0.51,60.1,60.0,5.19,5.14,3.1,7.264,5,0,0,0,1,0,0,0,0,0,0,1,0,0
26851,26851,1.0,60.7,58.0,6.46,6.53,3.94,8.98,3,0,0,1,0,0,0,0,0,0,0,0,1,0
26852,26852,0.51,63.0,61.0,5.08,4.99,3.17,6.962,4,0,0,1,0,0,0,0,0,1,0,0,0,0
26853,26853,1.58,63.1,58.0,7.33,7.38,4.64,9.187,2,0,0,0,1,0,0,0,1,0,0,0,0,0
26854,26854,1.01,60.0,60.0,6.57,6.49,3.92,8.421,3,1,0,0,0,0,0,0,0,1,0,0,0,0
26855,26855,0.71,63.4,54.0,5.6,5.67,3.57,7.629,2,0,0,0,1,0,0,0,1,0,0,0,0,0
26856,26856,0.33,62.1,54.0,4.44,4.48,2.77,6.731,5,0,0,0,1,0,0,1,0,0,0,0,0,0
26857,26857,1.02,62.0,56.0,6.5,6.43,4.01,8.807,4,0,0,1,0,0,0,0,0,0,1,0,0,0
26858,26858,2.02,59.8,59.0,8.21,8.3,4.94,9.692,3,0,0,0,0,1,0,0,1,0,0,0,0,0
26859,26859,0.78,62.7,55.0,5.9,5.87,3.69,8.011,5,1,0,0,0,0,0,0,1,0,0,0,0,0
26860,26860,0.35,62.5,58.0,4.53,4.49,2.82,6.407,4,0,0,0,0,1,0,0,1,0,0,0,0,0
26861,26861,0.36,59.7,56.0,4.67,4.64,2.78,6.837,4,0,0,1,0,0,0,0,0,0,1,0,0,0
26862,26862,0.28,60.1,62.0,4.25,4.27,2.56,6.349,3,1,0,0,0,0,0,0,0,0,0,0,0,1
26863,26863,1.53,62.5,61.0,7.28,7.38,4.58,9.369,3,0,0,0,1,0,0,0,0,0,0,1,0,0
26864,26864,0.51,61.6,55.0,5.13,5.16,3.17,7.059,5,0,0,0,1,0,0,0,0,0,0,1,0,0
26865,26865,0.54,61.8,56.0,5.21,5.26,3.24,7.452,5,0,0,1,0,0,0,0,0,0,1,0,0,0
26866,26866,0.82,62.0,59.0,6.02,5.94,3.71,7.861,4,1,0,0,0,0,0,0,0,1,0,0,0,0
26867,26867,0.59,61.9,58.0,5.35,5.38,3.32,7.16,3,0,0,0,0,0,1,0,0,0,0,1,0,0
26868,26868,0.31,59.1,57.0,4.48,4.45,2.64,6.548,5,0,0,1,0,0,0,0,0,0,0,1,0,0
26869,26869,0.23,62.5,58.0,3.92,3.95,2.46,6.273,3,0,0,0,0,0,0,0,0,0,0,0,0,1
26870,26870,0.64,60.7,57.0,5.58,5.63,3.4,7.858,5,0,0,1,0,0,0,0,0,0,0,0,0,1
26871,26871,1.1,59.3,62.0,6.75,6.7,3.99,8.093,4,0,0,0,0,1,0,0,0,1,0,0,0,0
26872,26872,1.56,63.0,58.0,7.35,7.28,4.66,8.85,4,0,1,0,0,0,0,0,0,1,0,0,0,0
26873,26873,0.71,61.3,55.0,5.73,5.79,3.53,8.009,5,0,0,1,0,0,0,0,1,0,0,0,0,0
26874,26874,1.04,62.6,57.0,6.48,6.45,4.05,8.44,5,0,1,0,0,0,0,0,0,1,0,0,0,0
26875,26875,0.77,66.8,57.0,5.66,5.76,3.82,8.017,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26876,26876,1.11,62.6,55.0,6.65,6.71,4.18,8.335,3,0,0,0,0,1,0,0,0,1,0,0,0,0
26877,26877,0.7,62.8,58.0,5.65,5.68,3.56,8.124,3,0,0,0,0,0,0,0,0,0,1,0,0,0
26878,26878,0.7,60.5,56.0,5.8,5.77,3.5,7.773,5,1,0,0,0,0,0,0,0,1,0,0,0,0
26879,26879,0.56,61.7,56.0,5.25,5.31,3.26,7.47,3,1,0,0,0,0,0,0,0,0,0,1,0,0
26880,26880,0.8,61.0,56.0,6.05,5.98,3.67,8.033,5,0,1,0,0,0,0,0,1,0,0,0,0,0
26881,26881,0.57,61.0,55.0,5.38,5.4,3.29,7.453,5,0,0,1,0,0,0,0,0,0,0,1,0,0
26882,26882,0.91,64.3,60.0,6.12,6.04,3.91,8.097,2,0,0,1,0,0,0,0,1,0,0,0,0,0
26883,26883,0.91,62.7,58.0,6.17,6.14,3.86,8.121,4,0,0,0,1,0,0,0,0,1,0,0,0,0
26884,26884,1.2,62.2,65.0,6.75,6.7,4.18,8.755,2,0,0,0,0,0,0,0,0,1,0,0,0,0
26885,26885,0.7,62.6,62.0,5.61,5.64,3.52,7.842,2,0,0,0,0,0,0,0,1,0,0,0,0,0
26886,26886,0.5,63.4,56.0,5.05,5.1,3.22,7.399,2,0,0,0,0,0,0,0,0,0,0,1,0,0
26887,26887,1.2,61.9,56.0,6.86,6.81,4.23,8.929,5,0,0,1,0,0,0,0,0,0,0,1,0,0
26888,26888,1.21,64.0,57.0,6.73,6.67,4.29,8.343,2,1,0,0,0,0,0,0,0,0,0,0,0,0
26889,26889,0.56,63.2,54.0,5.24,5.26,3.32,7.137,2,0,0,0,0,0,0,0,0,1,0,0,0,0
26890,26890,0.7,61.2,61.0,5.71,5.79,3.52,8.171,2,0,1,0,0,0,0,0,0,0,0,0,1,0
26891,26891,2.2,61.7,59.0,8.34,8.3,5.13,9.629,4,0,0,0,0,0,1,0,0,0,1,0,0,0
26892,26892,0.31,59.4,56.0,4.45,4.4,2.63,6.779,5,0,0,0,0,0,0,0,0,0,0,1,0,0
26893,26893,0.52,62.4,56.0,5.12,5.17,3.21,7.378,5,0,0,0,0,0,0,0,1,0,0,0,0,0
26894,26894,1.04,60.9,57.0,6.54,6.6,4.0,9.351,5,0,0,0,0,0,0,0,0,0,0,0,0,1
26895,26895,1.51,63.1,58.0,7.28,7.31,4.6,9.142,2,1,0,0,0,0,0,0,0,1,0,0,0,0
26896,26896,0.3,61.5,56.0,4.29,4.33,2.65,6.489,5,1,0,0,0,0,0,0,0,0,0,1,0,0
26897,26897,1.01,61.4,60.0,6.45,6.39,3.94,8.961,4,0,1,0,0,0,0,0,0,0,1,0,0,0
26898,26898,0.4,61.3,56.0,4.74,4.75,2.91,6.884,5,0,0,1,0,0,0,0,0,0,0,0,1,0
26899,26899,0.32,62.0,58.0,4.4,4.37,2.72,6.474,4,0,0,0,0,1,0,0,0,0,1,0,0,0
26900,26900,1.1,62.9,59.0,6.6,6.53,4.13,8.19,4,0,0,0,0,1,0,0,0,1,0,0,0,0
26901,26901,0.51,61.4,58.0,5.09,5.14,3.14,7.158,3,1,0,0,0,0,0,0,1,0,0,0,0,0
26902,26902,0.91,63.9,60.0,6.08,6.13,3.9,8.156,2,0,0,0,1,0,0,0,1,0,0,0,0,0
26903,26903,0.41,61.7,56.0,4.8,4.77,2.95,6.668,5,0,0,0,1,0,0,0,0,1,0,0,0,0
26904,26904,0.72,62.5,55.0,5.69,5.74,3.57,7.971,5,1,0,0,0,0,0,0,1,0,0,0,0,0
26905,26905,1.54,61.0,60.0,7.42,7.46,4.54,9.304,4,0,0,0,1,0,0,0,0,0,0,1,0,0
26906,26906,0.7,63.5,57.0,5.68,5.66,3.6,7.754,3,0,0,1,0,0,0,0,0,0,0,1,0,0
26907,26907,1.01,67.2,60.0,6.06,6.0,4.05,8.361,1,0,1,0,0,0,0,0,1,0,0,0,0,0
26908,26908,0.54,62.4,56.0,5.23,5.19,3.25,7.476,5,1,0,0,0,0,0,0,0,0,0,1,0,0
26909,26909,0.54,61.9,56.0,5.24,5.26,3.25,7.215,5,0,0,0,1,0,0,0,0,0,0,1,0,0
26910,26910,0.3,61.4,55.0,4.34,4.36,2.67,6.196,5,0,0,0,1,0,0,0,0,0,0,1,0,0
26911,26911,0.32,62.1,54.0,4.41,4.45,2.75,6.702,5,0,0,0,1,0,0,1,0,0,0,0,0,0
26912,26912,1.02,62.4,57.0,6.4,6.43,4.0,8.371,5,0,1,0,0,0,0,0,0,1,0,0,0,0
26913,26913,0.7,62.6,58.0,5.64,5.61,3.52,7.882,4,0,0,1,0,0,0,0,0,0,1,0,0,0
26914,26914,0.91,61.1,61.0,6.24,6.2,3.8,8.855,4,1,0,0,0,0,0,0,0,0,0,0,0,1
26915,26915,1.29,63.5,57.0,6.89,6.87,4.37,8.265,3,0,0,0,0,0,1,0,0,1,0,0,0,0
26916,26916,0.41,62.1,55.0,4.76,4.81,2.97,7.272,5,0,1,0,0,0,0,1,0,0,0,0,0,0
26917,26917,0.71,60.5,58.0,5.77,5.8,3.5,7.679,5,0,0,0,0,0,1,0,0,0,0,0,0,1
26918,26918,2.0,62.3,56.0,8.04,7.94,4.98,9.41,5,1,0,0,0,0,0,0,0,1,0,0,0,0
